Date,Target-10,Target-9,Target-8,Target-7,Target-6,Target-5,Target-4,Target-3,Target-2,Target-1,Target
2019-01-16,984.35,990.88,1001.64,1002.78,997.42,996.77,1009.63,1013.32,1007.59,1019.3,1021.6
2019-01-17,990.88,1001.64,1002.78,997.42,996.77,1009.63,1013.32,1007.59,1019.3,1021.6,1024.91
2019-01-18,1001.64,1002.78,997.42,996.77,1009.63,1013.32,1007.59,1019.3,1021.6,1024.91,1030.69
2019-01-19,1001.64,1002.78,997.42,996.77,1009.63,1013.32,1007.59,1019.3,1021.6,1024.91,1030.69
2019-01-20,1001.64,1002.78,997.42,996.77,1009.63,1013.32,1007.59,1019.3,1021.6,1024.91,1030.69
2019-01-21,1002.78,997.42,996.77,1009.63,1013.32,1007.59,1019.3,1021.6,1024.91,1030.69,1029.06
2019-01-22,997.42,996.77,1009.63,1013.32,1007.59,1019.3,1021.6,1024.91,1030.69,1029.06,1031.06
2019-01-23,996.77,1009.63,1013.32,1007.59,1019.3,1021.6,1024.91,1030.69,1029.06,1031.06,1022.46
2019-01-24,1009.63,1013.32,1007.59,1019.3,1021.6,1024.91,1030.69,1029.06,1031.06,1022.46,1023.13
2019-01-25,1013.32,1007.59,1019.3,1021.6,1024.91,1030.69,1029.06,1031.06,1022.46,1023.13,1025.79
2019-01-26,1013.32,1007.59,1019.3,1021.6,1024.91,1030.69,1029.06,1031.06,1022.46,1023.13,1025.79
2019-01-27,1013.32,1007.59,1019.3,1021.6,1024.91,1030.69,1029.06,1031.06,1022.46,1023.13,1025.79
2019-01-28,1007.59,1019.3,1021.6,1024.91,1030.69,1029.06,1031.06,1022.46,1023.13,1025.79,1019.14
2019-01-29,1019.3,1021.6,1024.91,1030.69,1029.06,1031.06,1022.46,1023.13,1025.79,1019.14,1015.52
2019-01-30,1021.6,1024.91,1030.69,1029.06,1031.06,1022.46,1023.13,1025.79,1019.14,1015.52,1023.54
2019-01-31,1024.91,1030.69,1029.06,1031.06,1022.46,1023.13,1025.79,1019.14,1015.52,1023.54,1038.97
2019-02-01,1030.69,1029.06,1031.06,1022.46,1023.13,1025.79,1019.14,1015.52,1023.54,1038.97,1041.68
2019-02-02,1030.69,1029.06,1031.06,1022.46,1023.13,1025.79,1019.14,1015.52,1023.54,1038.97,1041.68
2019-02-03,1030.69,1029.06,1031.06,1022.46,1023.13,1025.79,1019.14,1015.52,1023.54,1038.97,1041.68
2019-02-04,1029.06,1031.06,1022.46,1023.13,1025.79,1019.14,1015.52,1023.54,1038.97,1041.68,1024.05
2019-02-05,1029.06,1031.06,1022.46,1023.13,1025.79,1019.14,1015.52,1023.54,1038.97,1041.68,1024.05
2019-02-06,1031.06,1022.46,1023.13,1025.79,1019.14,1015.52,1023.54,1038.97,1041.68,1024.05,1035.63
2019-02-07,1022.46,1023.13,1025.79,1019.14,1015.52,1023.54,1038.97,1041.68,1024.05,1035.63,1033.04
2019-02-08,1023.13,1025.79,1019.14,1015.52,1023.54,1038.97,1041.68,1024.05,1035.63,1033.04,1027.89
2019-02-09,1023.13,1025.79,1019.14,1015.52,1023.54,1038.97,1041.68,1024.05,1035.63,1033.04,1027.89
2019-02-10,1023.13,1025.79,1019.14,1015.52,1023.54,1038.97,1041.68,1024.05,1035.63,1033.04,1027.89
2019-02-11,1025.79,1019.14,1015.52,1023.54,1038.97,1041.68,1024.05,1035.63,1033.04,1027.89,1020.76
2019-02-12,1019.14,1015.52,1023.54,1038.97,1041.68,1024.05,1035.63,1033.04,1027.89,1020.76,1008.82
2019-02-13,1015.52,1023.54,1038.97,1041.68,1024.05,1035.63,1033.04,1027.89,1020.76,1008.82,1004.18
2019-02-14,1023.54,1038.97,1041.68,1024.05,1035.63,1033.04,1027.89,1020.76,1008.82,1004.18,1000.77
2019-02-15,1038.97,1041.68,1024.05,1035.63,1033.04,1027.89,1020.76,1008.82,1004.18,1000.77,994.97
2019-02-16,1038.97,1041.68,1024.05,1035.63,1033.04,1027.89,1020.76,1008.82,1004.18,1000.77,994.97
2019-02-17,1038.97,1041.68,1024.05,1035.63,1033.04,1027.89,1020.76,1008.82,1004.18,1000.77,994.97
2019-02-18,1041.68,1024.05,1035.63,1033.04,1027.89,1020.76,1008.82,1004.18,1000.77,994.97,1017.81
2019-02-19,1024.05,1035.63,1033.04,1027.89,1020.76,1008.82,1004.18,1000.77,994.97,1017.81,1013.95
2019-02-20,1035.63,1033.04,1027.89,1020.76,1008.82,1004.18,1000.77,994.97,1017.81,1013.95,1019.33
2019-02-21,1033.04,1027.89,1020.76,1008.82,1004.18,1000.77,994.97,1017.81,1013.95,1019.33,1024.44
2019-02-22,1027.89,1020.76,1008.82,1004.18,1000.77,994.97,1017.81,1013.95,1019.33,1024.44,1015.47
2019-02-23,1027.89,1020.76,1008.82,1004.18,1000.77,994.97,1017.81,1013.95,1019.33,1024.44,1015.47
2019-02-24,1027.89,1020.76,1008.82,1004.18,1000.77,994.97,1017.81,1013.95,1019.33,1024.44,1015.47
2019-02-25,1020.76,1008.82,1004.18,1000.77,994.97,1017.81,1013.95,1019.33,1024.44,1015.47,1020.04
2019-02-26,1008.82,1004.18,1000.77,994.97,1017.81,1013.95,1019.33,1024.44,1015.47,1020.04,1024.92
2019-02-27,1004.18,1000.77,994.97,1017.81,1013.95,1019.33,1024.44,1015.47,1020.04,1024.92,1021.78
2019-02-28,1000.77,994.97,1017.81,1013.95,1019.33,1024.44,1015.47,1020.04,1024.92,1021.78,1006.1
2019-03-01,994.97,1017.81,1013.95,1019.33,1024.44,1015.47,1020.04,1024.92,1021.78,1006.1,1018.17
2019-03-02,994.97,1017.81,1013.95,1019.33,1024.44,1015.47,1020.04,1024.92,1021.78,1006.1,1018.17
2019-03-03,994.97,1017.81,1013.95,1019.33,1024.44,1015.47,1020.04,1024.92,1021.78,1006.1,1018.17
2019-03-04,1017.81,1013.95,1019.33,1024.44,1015.47,1020.04,1024.92,1021.78,1006.1,1018.17,1017.84
2019-03-05,1013.95,1019.33,1024.44,1015.47,1020.04,1024.92,1021.78,1006.1,1018.17,1017.84,1007.79
2019-03-06,1019.33,1024.44,1015.47,1020.04,1024.92,1021.78,1006.1,1018.17,1017.84,1007.79,1009.31
2019-03-07,1019.33,1024.44,1015.47,1020.04,1024.92,1021.78,1006.1,1018.17,1017.84,1007.79,1009.31
2019-03-08,1024.44,1015.47,1020.04,1024.92,1021.78,1006.1,1018.17,1017.84,1007.79,1009.31,994.98
2019-03-09,1024.44,1015.47,1020.04,1024.92,1021.78,1006.1,1018.17,1017.84,1007.79,1009.31,994.98
2019-03-10,1024.44,1015.47,1020.04,1024.92,1021.78,1006.1,1018.17,1017.84,1007.79,1009.31,994.98
2019-03-11,1015.47,1020.04,1024.92,1021.78,1006.1,1018.17,1017.84,1007.79,1009.31,994.98,995.42
2019-03-12,1020.04,1024.92,1021.78,1006.1,1018.17,1017.84,1007.79,1009.31,994.98,995.42,994.02
2019-03-13,1024.92,1021.78,1006.1,1018.17,1017.84,1007.79,1009.31,994.98,995.42,994.02,996.07
2019-03-14,1021.78,1006.1,1018.17,1017.84,1007.79,1009.31,994.98,995.42,994.02,996.07,1004.18
2019-03-15,1006.1,1018.17,1017.84,1007.79,1009.31,994.98,995.42,994.02,996.07,1004.18,1014.81
2019-03-16,1006.1,1018.17,1017.84,1007.79,1009.31,994.98,995.42,994.02,996.07,1004.18,1014.81
2019-03-17,1006.1,1018.17,1017.84,1007.79,1009.31,994.98,995.42,994.02,996.07,1004.18,1014.81
2019-03-18,1018.17,1017.84,1007.79,1009.31,994.98,995.42,994.02,996.07,1004.18,1014.81,1024.97
2019-03-19,1017.84,1007.79,1009.31,994.98,995.42,994.02,996.07,1004.18,1014.81,1024.97,1019.34
2019-03-20,1007.79,1009.31,994.98,995.42,994.02,996.07,1004.18,1014.81,1024.97,1019.34,1020.39
2019-03-21,1009.31,994.98,995.42,994.02,996.07,1004.18,1014.81,1024.97,1019.34,1020.39,1024.62
2019-03-22,994.98,995.42,994.02,996.07,1004.18,1014.81,1024.97,1019.34,1020.39,1024.62,1025.93
2019-03-23,994.98,995.42,994.02,996.07,1004.18,1014.81,1024.97,1019.34,1020.39,1024.62,1025.93
2019-03-24,994.98,995.42,994.02,996.07,1004.18,1014.81,1024.97,1019.34,1020.39,1024.62,1025.93
2019-03-25,995.42,994.02,996.07,1004.18,1014.81,1024.97,1019.34,1020.39,1024.62,1025.93,1004.03
2019-03-26,994.02,996.07,1004.18,1014.81,1024.97,1019.34,1020.39,1024.62,1025.93,1004.03,1017.58
2019-03-27,996.07,1004.18,1014.81,1024.97,1019.34,1020.39,1024.62,1025.93,1004.03,1017.58,1010.41
2019-03-28,1004.18,1014.81,1024.97,1019.34,1020.39,1024.62,1025.93,1004.03,1017.58,1010.41,1019.01
2019-03-29,1014.81,1024.97,1019.34,1020.39,1024.62,1025.93,1004.03,1017.58,1010.41,1019.01,1019.03
2019-03-30,1014.81,1024.97,1019.34,1020.39,1024.62,1025.93,1004.03,1017.58,1010.41,1019.01,1019.03
2019-03-31,1014.81,1024.97,1019.34,1020.39,1024.62,1025.93,1004.03,1017.58,1010.41,1019.01,1019.03
2019-04-01,1024.97,1019.34,1020.39,1024.62,1025.93,1004.03,1017.58,1010.41,1019.01,1019.03,1016.18
2019-04-02,1019.34,1020.39,1024.62,1025.93,1004.03,1017.58,1010.41,1019.01,1019.03,1016.18,1019.71
2019-04-03,1019.34,1020.39,1024.62,1025.93,1004.03,1017.58,1010.41,1019.01,1019.03,1016.18,1019.71
2019-04-04,1020.39,1024.62,1025.93,1004.03,1017.58,1010.41,1019.01,1019.03,1016.18,1019.71,1025.96
2019-04-05,1024.62,1025.93,1004.03,1017.58,1010.41,1019.01,1019.03,1016.18,1019.71,1025.96,1021.27
2019-04-06,1024.62,1025.93,1004.03,1017.58,1010.41,1019.01,1019.03,1016.18,1019.71,1025.96,1021.27
2019-04-07,1024.62,1025.93,1004.03,1017.58,1010.41,1019.01,1019.03,1016.18,1019.71,1025.96,1021.27
2019-04-08,1025.93,1004.03,1017.58,1010.41,1019.01,1019.03,1016.18,1019.71,1025.96,1021.27,1015.29
2019-04-09,1004.03,1017.58,1010.41,1019.01,1019.03,1016.18,1019.71,1025.96,1021.27,1015.29,1024.36
2019-04-10,1017.58,1010.41,1019.01,1019.03,1016.18,1019.71,1025.96,1021.27,1015.29,1024.36,1024.13
2019-04-11,1010.41,1019.01,1019.03,1016.18,1019.71,1025.96,1021.27,1015.29,1024.36,1024.13,1007.97
2019-04-12,1019.01,1019.03,1016.18,1019.71,1025.96,1021.27,1015.29,1024.36,1024.13,1007.97,1008.47
2019-04-13,1019.01,1019.03,1016.18,1019.71,1025.96,1021.27,1015.29,1024.36,1024.13,1007.97,1008.47
2019-04-14,1019.01,1019.03,1016.18,1019.71,1025.96,1021.27,1015.29,1024.36,1024.13,1007.97,1008.47
2019-04-15,1019.03,1016.18,1019.71,1025.96,1021.27,1015.29,1024.36,1024.13,1007.97,1008.47,1013.27
2019-04-16,1016.18,1019.71,1025.96,1021.27,1015.29,1024.36,1024.13,1007.97,1008.47,1013.27,1023.94
2019-04-17,1016.18,1019.71,1025.96,1021.27,1015.29,1024.36,1024.13,1007.97,1008.47,1013.27,1023.94
2019-04-18,1019.71,1025.96,1021.27,1015.29,1024.36,1024.13,1007.97,1008.47,1013.27,1023.94,1030.12
2019-04-19,1019.71,1025.96,1021.27,1015.29,1024.36,1024.13,1007.97,1008.47,1013.27,1023.94,1030.12
2019-04-20,1019.71,1025.96,1021.27,1015.29,1024.36,1024.13,1007.97,1008.47,1013.27,1023.94,1030.12
2019-04-21,1019.71,1025.96,1021.27,1015.29,1024.36,1024.13,1007.97,1008.47,1013.27,1023.94,1030.12
2019-04-22,1025.96,1021.27,1015.29,1024.36,1024.13,1007.97,1008.47,1013.27,1023.94,1030.12,1012.55
2019-04-23,1021.27,1015.29,1024.36,1024.13,1007.97,1008.47,1013.27,1023.94,1030.12,1012.55,1022.5
2019-04-24,1015.29,1024.36,1024.13,1007.97,1008.47,1013.27,1023.94,1030.12,1012.55,1022.5,1020.12
2019-04-25,1024.36,1024.13,1007.97,1008.47,1013.27,1023.94,1030.12,1012.55,1022.5,1020.12,1004.99
2019-04-26,1024.13,1007.97,1008.47,1013.27,1023.94,1030.12,1012.55,1022.5,1020.12,1004.99,1010.67
2019-04-27,1024.13,1007.97,1008.47,1013.27,1023.94,1030.12,1012.55,1022.5,1020.12,1004.99,1010.67
2019-04-28,1024.13,1007.97,1008.47,1013.27,1023.94,1030.12,1012.55,1022.5,1020.12,1004.99,1010.67
2019-04-29,1007.97,1008.47,1013.27,1023.94,1030.12,1012.55,1022.5,1020.12,1004.99,1010.67,1013.47
2019-04-30,1008.47,1013.27,1023.94,1030.12,1012.55,1022.5,1020.12,1004.99,1010.67,1013.47,1019.33
2019-05-01,1008.47,1013.27,1023.94,1030.12,1012.55,1022.5,1020.12,1004.99,1010.67,1013.47,1019.33
2019-05-02,1013.27,1023.94,1030.12,1012.55,1022.5,1020.12,1004.99,1010.67,1013.47,1019.33,1006.95
2019-05-03,1023.94,1030.12,1012.55,1022.5,1020.12,1004.99,1010.67,1013.47,1019.33,1006.95,997.34
2019-05-04,1023.94,1030.12,1012.55,1022.5,1020.12,1004.99,1010.67,1013.47,1019.33,1006.95,997.34
2019-05-05,1023.94,1030.12,1012.55,1022.5,1020.12,1004.99,1010.67,1013.47,1019.33,1006.95,997.34
2019-05-06,1030.12,1012.55,1022.5,1020.12,1004.99,1010.67,1013.47,1019.33,1006.95,997.34,985.71
2019-05-07,1012.55,1022.5,1020.12,1004.99,1010.67,1013.47,1019.33,1006.95,997.34,985.71,994.16
2019-05-08,1022.5,1020.12,1004.99,1010.67,1013.47,1019.33,1006.95,997.34,985.71,994.16,988.91
2019-05-09,1020.12,1004.99,1010.67,1013.47,1019.33,1006.95,997.34,985.71,994.16,988.91,971.75
2019-05-10,1004.99,1010.67,1013.47,1019.33,1006.95,997.34,985.71,994.16,988.91,971.75,972.99
2019-05-11,1004.99,1010.67,1013.47,1019.33,1006.95,997.34,985.71,994.16,988.91,971.75,972.99
2019-05-12,1004.99,1010.67,1013.47,1019.33,1006.95,997.34,985.71,994.16,988.91,971.75,972.99
2019-05-13,1010.67,1013.47,1019.33,1006.95,997.34,985.71,994.16,988.91,971.75,972.99,960.87
2019-05-14,1013.47,1019.33,1006.95,997.34,985.71,994.16,988.91,971.75,972.99,960.87,950.75
2019-05-15,1019.33,1006.95,997.34,985.71,994.16,988.91,971.75,972.99,960.87,950.75,932.29
2019-05-16,1006.95,997.34,985.71,994.16,988.91,971.75,972.99,960.87,950.75,932.29,915.44
2019-05-17,997.34,985.71,994.16,988.91,971.75,972.99,960.87,950.75,932.29,915.44,900.17
2019-05-18,997.34,985.71,994.16,988.91,971.75,972.99,960.87,950.75,932.29,915.44,900.17
2019-05-19,997.34,985.71,994.16,988.91,971.75,972.99,960.87,950.75,932.29,915.44,900.17
2019-05-20,985.71,994.16,988.91,971.75,972.99,960.87,950.75,932.29,915.44,900.17,917.2
2019-05-21,994.16,988.91,971.75,972.99,960.87,950.75,932.29,915.44,900.17,917.2,925.14
2019-05-22,988.91,971.75,972.99,960.87,950.75,932.29,915.44,900.17,917.2,925.14,921.74
2019-05-23,971.75,972.99,960.87,950.75,932.29,915.44,900.17,917.2,925.14,921.74,943.96
2019-05-24,972.99,960.87,950.75,932.29,915.44,900.17,917.2,925.14,921.74,943.96,949.35
2019-05-25,972.99,960.87,950.75,932.29,915.44,900.17,917.2,925.14,921.74,943.96,949.35
2019-05-26,972.99,960.87,950.75,932.29,915.44,900.17,917.2,925.14,921.74,943.96,949.35
2019-05-27,960.87,950.75,932.29,915.44,900.17,917.2,925.14,921.74,943.96,949.35,959.16
2019-05-28,950.75,932.29,915.44,900.17,917.2,925.14,921.74,943.96,949.35,959.16,944.86
2019-05-29,932.29,915.44,900.17,917.2,925.14,921.74,943.96,949.35,959.16,944.86,959.34
2019-05-30,932.29,915.44,900.17,917.2,925.14,921.74,943.96,949.35,959.16,944.86,959.34
2019-05-31,915.44,900.17,917.2,925.14,921.74,943.96,949.35,959.16,944.86,959.34,982.88
2019-06-01,915.44,900.17,917.2,925.14,921.74,943.96,949.35,959.16,944.86,959.34,982.88
2019-06-02,915.44,900.17,917.2,925.14,921.74,943.96,949.35,959.16,944.86,959.34,982.88
2019-06-03,915.44,900.17,917.2,925.14,921.74,943.96,949.35,959.16,944.86,959.34,982.88
2019-06-04,915.44,900.17,917.2,925.14,921.74,943.96,949.35,959.16,944.86,959.34,982.88
2019-06-05,915.44,900.17,917.2,925.14,921.74,943.96,949.35,959.16,944.86,959.34,982.88
2019-06-06,915.44,900.17,917.2,925.14,921.74,943.96,949.35,959.16,944.86,959.34,982.88
2019-06-07,915.44,900.17,917.2,925.14,921.74,943.96,949.35,959.16,944.86,959.34,982.88
2019-06-08,915.44,900.17,917.2,925.14,921.74,943.96,949.35,959.16,944.86,959.34,982.88
2019-06-09,915.44,900.17,917.2,925.14,921.74,943.96,949.35,959.16,944.86,959.34,982.88
2019-06-10,900.17,917.2,925.14,921.74,943.96,949.35,959.16,944.86,959.34,982.88,1002.0
2019-06-11,917.2,925.14,921.74,943.96,949.35,959.16,944.86,959.34,982.88,1002.0,1002.32
2019-06-12,925.14,921.74,943.96,949.35,959.16,944.86,959.34,982.88,1002.0,1002.32,996.18
2019-06-13,921.74,943.96,949.35,959.16,944.86,959.34,982.88,1002.0,1002.32,996.18,994.39
2019-06-14,943.96,949.35,959.16,944.86,959.34,982.88,1002.0,1002.32,996.18,994.39,991.02
2019-06-15,943.96,949.35,959.16,944.86,959.34,982.88,1002.0,1002.32,996.18,994.39,991.02
2019-06-16,943.96,949.35,959.16,944.86,959.34,982.88,1002.0,1002.32,996.18,994.39,991.02
2019-06-17,949.35,959.16,944.86,959.34,982.88,1002.0,1002.32,996.18,994.39,991.02,980.29
2019-06-18,959.16,944.86,959.34,982.88,1002.0,1002.32,996.18,994.39,991.02,980.29,994.7
2019-06-19,944.86,959.34,982.88,1002.0,1002.32,996.18,994.39,991.02,980.29,994.7,1011.48
2019-06-20,959.34,982.88,1002.0,1002.32,996.18,994.39,991.02,980.29,994.7,1011.48,1009.05
2019-06-21,982.88,1002.0,1002.32,996.18,994.39,991.02,980.29,994.7,1011.48,1009.05,1005.07
2019-06-22,982.88,1002.0,1002.32,996.18,994.39,991.02,980.29,994.7,1011.48,1009.05,1005.07
2019-06-23,982.88,1002.0,1002.32,996.18,994.39,991.02,980.29,994.7,1011.48,1009.05,1005.07
2019-06-24,1002.0,1002.32,996.18,994.39,991.02,980.29,994.7,1011.48,1009.05,1005.07,998.04
2019-06-25,1002.32,996.18,994.39,991.02,980.29,994.7,1011.48,1009.05,1005.07,998.04,1003.93
2019-06-26,996.18,994.39,991.02,980.29,994.7,1011.48,1009.05,1005.07,998.04,1003.93,1001.13
2019-06-27,994.39,991.02,980.29,994.7,1011.48,1009.05,1005.07,998.04,1003.93,1001.13,1011.38
2019-06-28,991.02,980.29,994.7,1011.48,1009.05,1005.07,998.04,1003.93,1001.13,1011.38,1013.96
2019-06-29,991.02,980.29,994.7,1011.48,1009.05,1005.07,998.04,1003.93,1001.13,1011.38,1013.96
2019-06-30,991.02,980.29,994.7,1011.48,1009.05,1005.07,998.04,1003.93,1001.13,1011.38,1013.96
2019-07-01,980.29,994.7,1011.48,1009.05,1005.07,998.04,1003.93,1001.13,1011.38,1013.96,1020.86
2019-07-02,994.7,1011.48,1009.05,1005.07,998.04,1003.93,1001.13,1011.38,1013.96,1020.86,1023.2
2019-07-03,1011.48,1009.05,1005.07,998.04,1003.93,1001.13,1011.38,1013.96,1020.86,1023.2,1020.22
2019-07-04,1009.05,1005.07,998.04,1003.93,1001.13,1011.38,1013.96,1020.86,1023.2,1020.22,1020.42
2019-07-05,1005.07,998.04,1003.93,1001.13,1011.38,1013.96,1020.86,1023.2,1020.22,1020.42,1018.73
2019-07-06,1005.07,998.04,1003.93,1001.13,1011.38,1013.96,1020.86,1023.2,1020.22,1020.42,1018.73
2019-07-07,1005.07,998.04,1003.93,1001.13,1011.38,1013.96,1020.86,1023.2,1020.22,1020.42,1018.73
2019-07-08,998.04,1003.93,1001.13,1011.38,1013.96,1020.86,1023.2,1020.22,1020.42,1018.73,1012.67
2019-07-09,1003.93,1001.13,1011.38,1013.96,1020.86,1023.2,1020.22,1020.42,1018.73,1012.67,1020.69
2019-07-10,1001.13,1011.38,1013.96,1020.86,1023.2,1020.22,1020.42,1018.73,1012.67,1020.69,1025.19
2019-07-11,1011.38,1013.96,1020.86,1023.2,1020.22,1020.42,1018.73,1012.67,1020.69,1025.19,1026.23
2019-07-12,1013.96,1020.86,1023.2,1020.22,1020.42,1018.73,1012.67,1020.69,1025.19,1026.23,1017.35
2019-07-13,1013.96,1020.86,1023.2,1020.22,1020.42,1018.73,1012.67,1020.69,1025.19,1026.23,1017.35
2019-07-14,1013.96,1020.86,1023.2,1020.22,1020.42,1018.73,1012.67,1020.69,1025.19,1026.23,1017.35
2019-07-15,1020.86,1023.2,1020.22,1020.42,1018.73,1012.67,1020.69,1025.19,1026.23,1017.35,1028.14
2019-07-16,1023.2,1020.22,1020.42,1018.73,1012.67,1020.69,1025.19,1026.23,1017.35,1028.14,1025.53
2019-07-17,1020.22,1020.42,1018.73,1012.67,1020.69,1025.19,1026.23,1017.35,1028.14,1025.53,1023.97
2019-07-18,1020.42,1018.73,1012.67,1020.69,1025.19,1026.23,1017.35,1028.14,1025.53,1023.97,1025.29
2019-07-19,1018.73,1012.67,1020.69,1025.19,1026.23,1017.35,1028.14,1025.53,1023.97,1025.29,1033.44
2019-07-20,1018.73,1012.67,1020.69,1025.19,1026.23,1017.35,1028.14,1025.53,1023.97,1025.29,1033.44
2019-07-21,1018.73,1012.67,1020.69,1025.19,1026.23,1017.35,1028.14,1025.53,1023.97,1025.29,1033.44
2019-07-22,1012.67,1020.69,1025.19,1026.23,1017.35,1028.14,1025.53,1023.97,1025.29,1033.44,1030.33
2019-07-23,1020.69,1025.19,1026.23,1017.35,1028.14,1025.53,1023.97,1025.29,1033.44,1030.33,1027.11
2019-07-24,1025.19,1026.23,1017.35,1028.14,1025.53,1023.97,1025.29,1033.44,1030.33,1027.11,1022.09
2019-07-25,1026.23,1017.35,1028.14,1025.53,1023.97,1025.29,1033.44,1030.33,1027.11,1022.09,1024.36
2019-07-26,1017.35,1028.14,1025.53,1023.97,1025.29,1033.44,1030.33,1027.11,1022.09,1024.36,1009.31
2019-07-27,1017.35,1028.14,1025.53,1023.97,1025.29,1033.44,1030.33,1027.11,1022.09,1024.36,1009.31
2019-07-28,1017.35,1028.14,1025.53,1023.97,1025.29,1033.44,1030.33,1027.11,1022.09,1024.36,1009.31
2019-07-29,1028.14,1025.53,1023.97,1025.29,1033.44,1030.33,1027.11,1022.09,1024.36,1009.31,1007.35
2019-07-30,1025.53,1023.97,1025.29,1033.44,1030.33,1027.11,1022.09,1024.36,1009.31,1007.35,1020.28
2019-07-31,1023.97,1025.29,1033.44,1030.33,1027.11,1022.09,1024.36,1009.31,1007.35,1020.28,1022.43
2019-08-01,1025.29,1033.44,1030.33,1027.11,1022.09,1024.36,1009.31,1007.35,1020.28,1022.43,1016.75
2019-08-02,1033.44,1030.33,1027.11,1022.09,1024.36,1009.31,1007.35,1020.28,1022.43,1016.75,1008.43
2019-08-03,1033.44,1030.33,1027.11,1022.09,1024.36,1009.31,1007.35,1020.28,1022.43,1016.75,1008.43
2019-08-04,1033.44,1030.33,1027.11,1022.09,1024.36,1009.31,1007.35,1020.28,1022.43,1016.75,1008.43
2019-08-05,1030.33,1027.11,1022.09,1024.36,1009.31,1007.35,1020.28,1022.43,1016.75,1008.43,975.75
2019-08-06,1027.11,1022.09,1024.36,1009.31,1007.35,1020.28,1022.43,1016.75,1008.43,975.75,960.75
2019-08-07,1022.09,1024.36,1009.31,1007.35,1020.28,1022.43,1016.75,1008.43,975.75,960.75,976.33
2019-08-08,1024.36,1009.31,1007.35,1020.28,1022.43,1016.75,1008.43,975.75,960.75,976.33,990.36
2019-08-09,1009.31,1007.35,1020.28,1022.43,1016.75,1008.43,975.75,960.75,976.33,990.36,991.03
2019-08-10,1009.31,1007.35,1020.28,1022.43,1016.75,1008.43,975.75,960.75,976.33,990.36,991.03
2019-08-11,1009.31,1007.35,1020.28,1022.43,1016.75,1008.43,975.75,960.75,976.33,990.36,991.03
2019-08-12,1007.35,1020.28,1022.43,1016.75,1008.43,975.75,960.75,976.33,990.36,991.03,985.46
2019-08-13,1020.28,1022.43,1016.75,1008.43,975.75,960.75,976.33,990.36,991.03,985.46,976.34
2019-08-14,1022.43,1016.75,1008.43,975.75,960.75,976.33,990.36,991.03,985.46,976.34,986.93
2019-08-15,1016.75,1008.43,975.75,960.75,976.33,990.36,991.03,985.46,976.34,986.93,983.31
2019-08-16,1008.43,975.75,960.75,976.33,990.36,991.03,985.46,976.34,986.93,983.31,980.29
2019-08-17,1008.43,975.75,960.75,976.33,990.36,991.03,985.46,976.34,986.93,983.31,980.29
2019-08-18,1008.43,975.75,960.75,976.33,990.36,991.03,985.46,976.34,986.93,983.31,980.29
2019-08-19,975.75,960.75,976.33,990.36,991.03,985.46,976.34,986.93,983.31,980.29,984.13
2019-08-20,960.75,976.33,990.36,991.03,985.46,976.34,986.93,983.31,980.29,984.13,982.7
2019-08-21,976.33,990.36,991.03,985.46,976.34,986.93,983.31,980.29,984.13,982.7,971.55
2019-08-22,990.36,991.03,985.46,976.34,986.93,983.31,980.29,984.13,982.7,971.55,972.38
2019-08-23,991.03,985.46,976.34,986.93,983.31,980.29,984.13,982.7,971.55,972.38,975.25
2019-08-24,991.03,985.46,976.34,986.93,983.31,980.29,984.13,982.7,971.55,972.38,975.25
2019-08-25,991.03,985.46,976.34,986.93,983.31,980.29,984.13,982.7,971.55,972.38,975.25
2019-08-26,985.46,976.34,986.93,983.31,980.29,984.13,982.7,971.55,972.38,975.25,967.89
2019-08-27,976.34,986.93,983.31,980.29,984.13,982.7,971.55,972.38,975.25,967.89,979.66
2019-08-28,986.93,983.31,980.29,984.13,982.7,971.55,972.38,975.25,967.89,979.66,980.13
2019-08-29,983.31,980.29,984.13,982.7,971.55,972.38,975.25,967.89,979.66,980.13,981.95
2019-08-30,980.29,984.13,982.7,971.55,972.38,975.25,967.89,979.66,980.13,981.95,995.76
2019-08-31,980.29,984.13,982.7,971.55,972.38,975.25,967.89,979.66,980.13,981.95,995.76
2019-09-01,980.29,984.13,982.7,971.55,972.38,975.25,967.89,979.66,980.13,981.95,995.76
2019-09-02,984.13,982.7,971.55,972.38,975.25,967.89,979.66,980.13,981.95,995.76,986.45
2019-09-03,982.7,971.55,972.38,975.25,967.89,979.66,980.13,981.95,995.76,986.45,977.21
2019-09-04,971.55,972.38,975.25,967.89,979.66,980.13,981.95,995.76,986.45,977.21,976.78
2019-09-05,972.38,975.25,967.89,979.66,980.13,981.95,995.76,986.45,977.21,976.78,986.2
2019-09-06,975.25,967.89,979.66,980.13,981.95,995.76,986.45,977.21,976.78,986.2,988.78
2019-09-07,975.25,967.89,979.66,980.13,981.95,995.76,986.45,977.21,976.78,986.2,988.78
2019-09-08,975.25,967.89,979.66,980.13,981.95,995.76,986.45,977.21,976.78,986.2,988.78
2019-09-09,967.89,979.66,980.13,981.95,995.76,986.45,977.21,976.78,986.2,988.78,989.97
2019-09-10,979.66,980.13,981.95,995.76,986.45,977.21,976.78,986.2,988.78,989.97,992.86
2019-09-11,980.13,981.95,995.76,986.45,977.21,976.78,986.2,988.78,989.97,992.86,1002.55
2019-09-12,981.95,995.76,986.45,977.21,976.78,986.2,988.78,989.97,992.86,1002.55,992.62
